source,target,id,weight,description,text_unit_ids,human_readable_id,source_degree,target_degree,rank,edge_details
DUONG THI THUY,BUI QUANG HUY,57ed537c85a8495d8f5b4dd1f6a6464d,5.0,Both Duong Thi Thuy and Bui Quang Huy are individuals listed with core totals,ec60ec0595244691a546d243abbc1eb5,339,4,4,8,"{'human_readable_id': 339, 'source': 'DUONG THI THUY', 'target': 'BUI QUANG HUY', 'description': 'Both Duong Thi Thuy and Bui Quang Huy are individuals listed with core totals', 'rank': 8}"
DUONG THI THUY,VN130063 - TRAN VAN HAI,75615e2991ff49a88ea2b44389308477,3.0,Both Duong Thi Thuy and Tran Van Hai are part of the same dataset indicating performance metrics,ec60ec0595244691a546d243abbc1eb5,340,4,4,8,"{'human_readable_id': 340, 'source': 'DUONG THI THUY', 'target': 'VN130063 - TRAN VAN HAI', 'description': 'Both Duong Thi Thuy and Tran Van Hai are part of the same dataset indicating performance metrics', 'rank': 8}"
LE VAN HUNG,VN130053 - PHAN PHUOC AN,acc0a4fa987b4782a23c30b5764db05f,3.0,Both Le Van Hung and Phan Phuoc An are part of the same dataset indicating performance metrics,ec60ec0595244691a546d243abbc1eb5,341,4,4,8,"{'human_readable_id': 341, 'source': 'LE VAN HUNG', 'target': 'VN130053 - PHAN PHUOC AN', 'description': 'Both Le Van Hung and Phan Phuoc An are part of the same dataset indicating performance metrics', 'rank': 8}"
LE VAN HUNG,BUI QUANG HUY,6a8dede003534b3bb07c5503e08aa56e,1.0,Both Le Van Hung and Bui Quang Huy are individuals listed with core totals,ec60ec0595244691a546d243abbc1eb5,342,4,4,8,"{'human_readable_id': 342, 'source': 'LE VAN HUNG', 'target': 'BUI QUANG HUY', 'description': 'Both Le Van Hung and Bui Quang Huy are individuals listed with core totals', 'rank': 8}"
LE VAN HUNG,VN130063 - TRAN VAN HAI,617027d390c24a0aa4e8307b66a078a9,3.0,Both Le Van Hung and Tran Van Hai are part of the same dataset indicating performance metrics,ec60ec0595244691a546d243abbc1eb5,343,4,4,8,"{'human_readable_id': 343, 'source': 'LE VAN HUNG', 'target': 'VN130063 - TRAN VAN HAI', 'description': 'Both Le Van Hung and Tran Van Hai are part of the same dataset indicating performance metrics', 'rank': 8}"
BUI QUANG HUY,VN130053 - PHAN PHUOC AN,3febc53b40b74c539cb743ed581de993,3.0,Both Bui Quang Huy and Phan Phuoc An are part of the same dataset indicating performance metrics,ec60ec0595244691a546d243abbc1eb5,344,4,4,8,"{'human_readable_id': 344, 'source': 'BUI QUANG HUY', 'target': 'VN130053 - PHAN PHUOC AN', 'description': 'Both Bui Quang Huy and Phan Phuoc An are part of the same dataset indicating performance metrics', 'rank': 8}"
BUI QUANG HUY,VN130063 - TRAN VAN HAI,05c81c48e1844fa09f4e79361e8db41a,3.0,Both Bui Quang Huy and Tran Van Hai are part of the same dataset indicating performance metrics,ec60ec0595244691a546d243abbc1eb5,345,4,4,8,"{'human_readable_id': 345, 'source': 'BUI QUANG HUY', 'target': 'VN130063 - TRAN VAN HAI', 'description': 'Both Bui Quang Huy and Tran Van Hai are part of the same dataset indicating performance metrics', 'rank': 8}"
VN130053 - PHAN PHUOC AN,VN130063 - TRAN VAN HAI,ff10ea4d7b904268bcbf9d187879144d,3.0,Both Phan Phuoc An and Tran Van Hai are part of the same dataset indicating performance metrics,ec60ec0595244691a546d243abbc1eb5,346,4,4,8,"{'human_readable_id': 346, 'source': 'VN130053 - PHAN PHUOC AN', 'target': 'VN130063 - TRAN VAN HAI', 'description': 'Both Phan Phuoc An and Tran Van Hai are part of the same dataset indicating performance metrics', 'rank': 8}"
VN130052 - NGUYEN VAN BANG,VN130064 - NGUYEN THI THU,971acf5e01644d6b9a63f9825b1fb473,3.0,Both Nguyen Van Bang and Nguyen Thi Thu are part of the same dataset indicating performance metrics,ec60ec0595244691a546d243abbc1eb5,347,1,1,2,"{'human_readable_id': 347, 'source': 'VN130052 - NGUYEN VAN BANG', 'target': 'VN130064 - NGUYEN THI THU', 'description': 'Both Nguyen Van Bang and Nguyen Thi Thu are part of the same dataset indicating performance metrics', 'rank': 2}"
TRAN THI THANH LY,ACTIVE OUTLET BY PRODUCT GROUP,f169bca4ab5b480b841fa7be614b5de6,5.0,Tran Thi Thanh Ly is associated with the KPI Active Outlet by Product Group in the document,5885f3c8b107429a8a7ff5e3ff9714f8,348,5,1,6,"{'human_readable_id': 348, 'source': 'TRAN THI THANH LY', 'target': 'ACTIVE OUTLET BY PRODUCT GROUP', 'description': 'Tran Thi Thanh Ly is associated with the KPI Active Outlet by Product Group in the document', 'rank': 6}"
TRAN THI THANH LY,5 FACTORS EXECUTION FOCUS,7282aaa00c1047d2a3036a41a50615e1,5.0,Tran Thi Thanh Ly is associated with the KPI 5 Factors Execution Focus in the document,5885f3c8b107429a8a7ff5e3ff9714f8,349,5,1,6,"{'human_readable_id': 349, 'source': 'TRAN THI THANH LY', 'target': '5 FACTORS EXECUTION FOCUS', 'description': 'Tran Thi Thanh Ly is associated with the KPI 5 Factors Execution Focus in the document', 'rank': 6}"
